"personId","last_name","first_name","name_suffix","wealth_millions","conglomorate","industry","birth_date","gender","cityID","citizenshipID"
"994","Hui","Ka Yan","","3000","0","Real Estate","1958-10-01","M","589","21"
"995","Jain","Vivek","","3000","0","Manufacturing","1955-08-30","M","149","38"
"996","Knapp","Friedrich","","3000","0","Fashion & Retail","1951-05-06","M","83","32"
"997","Kulkov","Egor","","3000","0","Healthcare","1971-12-07","M","223","66"
"998","Lin","Ming-hsiung","","3000","0","Fashion & Retail","1950-01-01","M","627","75"
"999","Lin","Xiucheng","","3000","1","Technology","1955-10-10","M","704","21"
"1000","Mariwala","Harsh","","3000","0","Food & Beverage","1951-05-14","M","431","38"
"1001","Martin","Gilles","","3000","0","Healthcare","1963-10-20","M","439","30"
"1002","Oeri","Maja","","3000","0","Healthcare","1955-01-01","F","39","74"
"1003","Paulson","John","","3000","0","Finance & Investments","1955-12-14","M","451","83"
"1004","Piramal","Ajay","","3000","0","Healthcare","1955-08-03","M","431","38"
"1005","Qiu","Guanghe","","3000","1","Fashion & Retail","1951-11-10","M","682","21"
"1006","Rubin","Stephen","","3000","0","Fashion & Retail","1937-03-12","M","365","82"
"1007","Sands","Robert","","3000","0","Food & Beverage","1958-06-10","M","150","83"
"1008","Selin","Erik","","3000","0","Real Estate","1967-05-08","M","211","73"
"1009","Shi","Yonghong","","3000","1","Food & Beverage","1969-01-01","M","112","21"
"1010","Sitorus","Martua","","3000","0","Manufacturing","1960-02-18","M","593","39"
"1011","Sun","Guangxin","","3000","0","Diversified","1962-12-01","M","660","21"
"1012","Tanoto","Sukanto","","3000","0","Diversified","1949-12-25","M","593","39"
"1013","Varkey","Sunny","","3000","0","Service","1957-04-09","M","158","38"
"1014","Ye","Gang","","3000","0","Media & Entertainment","1980-06-01","M","593","67"
"1015","Ye","Xiaoping","","3000","0","Healthcare","1963-02-01","M","230","21"
"1016","Zhang","Lei","","3000","0","Finance & Investments","1972-12-01","M","253","21"
"1017","Zhu","Gongshan","","3000","1","Manufacturing","1958-01-01","M","584","21"
"1018","Andic","Isak","","2900","1","Fashion & Retail","1953-10-20","M","37","71"
"1019","Bombassei","Alberto","","2900","0","Automotive","1940-10-05","M","50","42"
"1020","Cao","Longxiang","","2900","1","Healthcare","1957-09-05","M","628","21"
"1021","Carroll","Roy","II.","2900","0","Real Estate","1962-11-01","M","220","83"
"1022","Caudwell","John","","2900","0","Telecom","1952-10-01","M","613","82"
"1023","Clark","James","","2900","0","Technology","1944-03-23","M","483","83"
"1024","D'Amours","Jacques","","2900","0","Fashion & Retail","1956-12-08","M","426","18"
"1025","DeJoria","John Paul","","2900","0","Fashion & Retail","1944-04-13","M","28","83"
"1026","Ecclestone","Bernard","","2900","1","Sports","1930-10-28","M","365","82"
"1027","Federmann","Michael","","2900","1","Technology","1943-09-09","M","637","41"
"1028","Feld","Kenneth","","2900","1","Media & Entertainment","1948-10-31","M","572","83"
"1029","Gu","Yuhua","","2900","1","Manufacturing","1949-10-05","M","230","21"
"1030","Happel","Otto","","2900","0","Construction & Engineering","1948-02-09","M","379","32"
"1031","Heine","Gudrun","","2900","0","Healthcare","1954-10-19","F","471","32"
"1032","Horton","Donald","","2900","1","Real Estate","1950-03-05","M","190","83"
"1033","Iliev","Zarakh","","2900","0","Real Estate","1966-09-09","M","427","66"
"1034","Kirac","Ipek","","2900","0","Diversified","1984-11-28","F","274","78"
"1035","Lee","Seo-hyun","","2900","0","Technology","1973-09-20","F","582","70"
"1036","Li","Jianquan","","2900","1","Healthcare","1957-01-01","M","589","35"
"1037","Li","Li","","2900","0","Healthcare","1965-09-01","M","105","21"
"1038","Li","Xiaohua","","2900","1","Manufacturing","1962-01-01","M","725","21"
"1039","Liu","Xiaodong","","2900","0","Manufacturing","1967-07-03","M","584","21"
"1040","Lorentzon","Martin","","2900","0","Technology","1969-04-01","M","612","73"
"1041","McAulay","Ronald","","2900","0","Energy","1935-10-05","M","253","35"
"1042","Mueller","Erwin Franz","","2900","0","Fashion & Retail","1932-08-09","M","657","32"
"1043","Nemetschek","Georg","","2900","1","Technology","1934-01-01","M","432","32"
"1044","Nisanov","God","","2900","0","Real Estate","1972-04-24","M","427","66"
"1045","Oberoi","Vikas","","2900","0","Real Estate","1970-09-08","M","431","38"
"1046","Perez Companc","Gregorio","","2900","1","Energy","1935-08-23","M","89","3"
"1047","Pinera","Sebastian","","2900","1","Finance & Investments","1949-12-01","M","567","20"
"1048","Poddar","Arvind","","2900","0","Automotive","1957-11-07","M","431","38"
"1049","Repik","Alexey","","2900","0","Healthcare","1979-08-27","M","427","66"
"1050","Saban","Haim","","2900","0","Media & Entertainment","1944-10-15","M","54","83"
"1051","Sacks","Rodney","","2900","0","Food & Beverage","1949-12-24","M","328","83"
"1052","Sarma","Karthik","","2900","0","Finance & Investments","1974-12-01","M","451","38"
"1053","Storz","Sybill","","2900","0","Healthcare","1937-04-06","F","343","32"
"1054","Sundheim","Daniel","","2900","0","Finance & Investments","1977-03-29","M","451","83"
"1055","Wrigley","William","Jr.","2900","0","Food & Beverage","1963-11-01","M","461","83"
"1056","Zhang","Wenzhong","","2900","0","Fashion & Retail","1962-01-01","M","44","21"
"1057","Zhou","Jianping","","2900","0","Fashion & Retail","1960-05-28","M","280","21"
"1058","Alukkas","Joy","","2800","0","Fashion & Retail","1956-09-04","M","126","38"
"1059","An","Kang","","2800","0","Healthcare","1949-01-01","M","708","21"
"1060","Camp","Garrett","","2800","0","Technology","1978-10-04","M","557","18"
"1061","Chen","Lip Keong","","2800","0","Gambling & Casinos","1947-07-01","M","499","50"
"1062","Choo","Chong Ngen","","2800","0","Real Estate","1953-04-21","M","593","67"
"1063","Chung","Euisun","","2800","0","Automotive","1970-10-18","M","582","70"
"1064","Crishna-Godrej","Smita","","2800","0","Diversified","1950-12-30","F","431","38"
"1065","Crook","Eleanor Butt","","2800","1","Fashion & Retail","1932-07-21","F","560","83"
"1066","Du","Jiangtao","","2800","1","Manufacturing","1969-11-17","M","44","21"
"1067","Fertitta","Lorenzo","","2800","0","Sports","1969-01-03","M","339","83"
"1068","Glaser","Sebastian","","2800","0","Technology","1958-01-01","M","432","32"
"1069","Godrej","Adi","","2800","0","Diversified","1942-04-03","M","431","38"
"1070","Godrej","Jamshyd","","2800","0","Diversified","1949-01-24","M","431","38"
"1071","Lee","Yeow Chor","","2800","0","Real Estate","1967-01-01","M","658","50"
"1072","Li","Weiguo","","2800","0","Manufacturing","1965-01-01","M","44","21"
"1073","Mazepin","Dmitry","","2800","0","Manufacturing","1968-04-18","M","427","66"
"1074","McLane","Drayton","Jr.","2800","0","Fashion & Retail","1936-07-22","M","639","83"
"1075","Mikati","Najib","","2800","0","Telecom","1955-11-24","M","45","46"
"1076","Mikati","Taha","","2800","0","Telecom","1945-01-01","M","45","46"
"1077","Mori","Akira","","2800","1","Real Estate","1936-07-12","M","645","43"
"1078","Naoroji","Rishad","","2800","0","Diversified","1951-08-30","M","431","38"
"1079","Niarchos","Philip","","2800","0","Diversified","1954-01-01","M","492","33"
"1080","Nilekani","Nandan","","2800","0","Technology","1955-06-02","M","34","38"
"1081","Otto","Benjamin","","2800","0","Fashion & Retail","1958-01-01","M","228","32"
"1082","Otto","Maren","","2800","0","Diversified","1958-01-01","F","52","32"
"1083","Pai","Ranjan","","2800","0","Service","1972-11-11","M","34","38"
"1084","Parekh","Madhukar","","2800","0","Manufacturing","1947-01-01","M","431","38"
"1085","Parker","Sean","","2800","0","Technology","1979-12-03","M","369","83"
"1086","Rahr","Stewart","","2800","0","Healthcare","1946-02-18","M","451","83"
"1087","Su","Hua","","2800","0","Media & Entertainment","1982-01-01","M","44","21"
"1088","Sun","Shoukuan","","2800","0","Manufacturing","1949-10-01","M","716","21"
"1089","Tseng","Cheng","","2800","0","Manufacturing","1961-12-01","M","658","75"
"1090","Tung","Chee Hwa","","2800","0","Logistics","1937-07-07","M","253","35"
"1091","Whitman","Meg","","2800","0","Technology","1956-08-04","F","369","83"
"1092","Wong","Luen Hei","","2800","0","Manufacturing","1962-01-01","M","253","21"
"1093","Ye","Chenghai","","2800","1","Healthcare","1943-08-15","M","253","35"
"1094","Zhu","Xingming","","2800","0","Manufacturing","1967-03-01","M","589","21"
"1095","Abdalla Filho","Jose Joao","","2700","0","Finance & Investments","1945-05-30","M","536","14"
"1096","Abello","Juan","","2700","0","Finance & Investments","1941-12-16","M","382","71"
"1097","Bahwan","Suhail","","2700","0","Diversified","1939-01-01","M","434","59"
"1098","Bajaj","Madhur","","2700","0","Diversified","1952-08-19","M","431","38"
"1099","Bajaj","Niraj","","2700","0","Diversified","1954-10-10","M","431","38"
"1100","Bajaj","Shekhar","","2700","0","Diversified","1948-06-08","M","431","38"
"1101","Banga","Harindarpal","","2700","0","Finance & Investments","1950-08-10","M","253","38"
"1102","Baro","Ulrike","","2700","0","Healthcare","1958-01-01","F","432","32"
"1103","Beaufour","Anne","","2700","0","Healthcare","1963-08-08","F","658","30"
"1104","Beaufour","Henri","","2700","0","Healthcare","1965-06-01","M","365","30"
"1105","Bokarev","Andrei","","2700","0","Manufacturing","1966-10-23","M","427","66"
"1106","Cowin","Jack","","2700","0","Food & Beverage","1942-07-13","M","623","5"
"1107","Dubin","Glenn","","2700","0","Finance & Investments","1957-04-13","M","451","83"
"1108","Edwards","N. Murray","","2700","0","Energy","1959-12-10","M","365","18"
"1109","Fertitta","Frank","III.","2700","0","Sports","1962-02-24","M","339","83"
"1110","Firodia","Abhay","","2700","0","Automotive","1944-11-05","M","519","38"
"1111","Flatt","Bruce","","2700","0","Finance & Investments","1965-06-01","M","365","18"
"1112","Fluxa Rossello","Miguel","","2700","0","Service","1938-07-27","M","180","71"
"1113","Friedland","Robert","","2700","0","Metals & Mining","1950-08-18","M","593","83"
"1114","Frolov","Alexander","","2700","0","Metals & Mining","1964-05-17","M","427","66"
"1115","Godrej","Nadir","","2700","0","Diversified","1951-01-01","M","431","38"
"1116","Hardy Knox","Maggie","","2700","0","Service","1965-12-07","F","47","83"
"1117","Kamath","Nithin","","2700","0","Finance & Investments","1979-10-05","M","34","38"
"1118","Karapetyan","Samvel","","2700","0","Construction & Engineering","1965-08-18","M","427","66"
"1119","Kei","Hoi Pang","","2700","0","Real Estate","1966-01-01","M","253","21"
"1120","Koc","Mustafa Rahmi","","2700","0","Diversified","1930-10-09","M","274","78"
"1121","Kovalchuk","Yuri","","2700","1","Finance & Investments","1951-07-25","M","606","66"
"1122","Kwok","Geoffrey","","2700","0","Real Estate","1985-05-01","M","253","35"
"1123","Kwok","Jonathan","","2700","0","Real Estate","1992-03-01","M","253","35"
"1124","Langer","Hans","","2700","0","Manufacturing","1952-01-18","M","214","32"
"1125","Laukien","Frank","","2700","0","Manufacturing","1960-02-04","M","70","83"
"1126","Lazari","Maritsa","","2700","1","Real Estate","1944-10-14","F","365","82"
"1127","Leong","Angela","","2700","0","Real Estate","1961-03-23","F","253","35"
"1128","Li","Zhongchu","","2700","0","Technology","1963-08-26","M","44","21"
"1129","Liang","Yunchao","","2700","0","Food & Beverage","1969-01-03","M","225","21"
"1130","McMahon","Vincent","","2700","0","Sports","1945-08-24","M","221","83"
"1131","Motsepe","Patrice","","2700","0","Metals & Mining","1962-01-28","M","287","69"
"1132","O'Brien","Denis","","2700","0","Telecom","1958-04-17","M","159","40"
"1133","Olsson","Dan","","2700","0","Diversified","1947-01-01","M","213","73"
"1134","Otsuka","Yuji","","2700","0","Technology","1954-02-13","M","645","43"
"1135","Pan","Dong","","2700","0","Fashion & Retail","1965-01-01","F","253","18"
"1136","Patel","Karsanbhai","","2700","0","Diversified","1944-01-07","M","9","38"
"1137","Peery","Richard","","2700","0","Real Estate","1938-10-01","M","485","83"
"1138","Rothbaum","Wayne","","2700","0","Healthcare","1968-02-17","M","150","83"
"1139","Rothschild","Jeff","","2700","0","Technology","1955-01-02","M","485","83"
"1140","Sardana","Raj","","2700","0","Technology","1960-03-08","M","24","83"
"1141","Singhal","Salil","","2700","0","Manufacturing","1947-07-21","M","149","38"
"1142","Skorobogatko","Alexander","","2700","0","Logistics","1967-09-25","M","427","66"
"1143","Spiegel","Evan","","2700","0","Technology","1990-06-04","M","369","83"
"1144","Taylor","Glen","","2700","0","Service","1941-04-20","M","392","83"
"1145","Tull","Thomas","","2700","0","Media & Entertainment","1970-06-11","M","501","83"
"1146","Utemuratov","Bulat","","2700","0","Metals & Mining","1958-01-01","M","467","44"
"1147","Witzoe","Gustav Magnar","","2700","0","Food & Beverage","1993-04-22","M","323","58"
"1148","Wong","Man Li","","2700","0","Manufacturing","1965-02-12","M","253","35"
"1149","Wu","Guangming","","2700","0","Healthcare","1962-02-27","M","141","21"
"1150","Zhu ","Yi ","","2700","0","Healthcare","1963-12-01","M","112","21"
"1151","Ashkenazy","Ben","","2600","0","Real Estate","1969-09-23","M","451","83"
"1152","Baker","Felix","","2600","0","Finance & Investments","1969-03-29","M","451","83"
"1153","Baker","Julian","","2600","0","Finance & Investments","1966-05-21","M","451","83"
"1154","Baszucki","David","","2600","0","Media & Entertainment","1963-01-20","M","557","83"
"1155","Batista","Joesley","","2600","0","Food & Beverage","1972-02-05","M","571","14"
"1156","Batista","Wesley","","2600","0","Food & Beverage","1972-12-08","M","571","14"
"1157","Bauer","Yvonne","","2600","0","Media & Entertainment","1977-03-29","F","228","32"
"1158","Baumann-Blocher","Miriam","","2600","0","Manufacturing","1975-01-01","F","534","74"
"1159","Cen","Junda","","2600","0","Healthcare","1964-06-18","M","348","21"
"1160","Chandler","Richard","","2600","0","Finance & Investments","1959-01-01","M","593","56"
"1161","Chen","Zhiping","","2600","0","Manufacturing","1976-01-01","M","589","21"
"1162","Chico Pardo","Fernando","","2600","0","Service","1952-02-15","M","408","51"
"1163","Davis","Ray","","2600","0","Energy","1941-12-18","M","140","83"
"1164","Del Pino","Maria","","2600","0","Construction & Engineering","1956-03-19","F","382","71"
"1165","Deng","Weiming","","2600","1","Manufacturing","1968-09-01","M","105","21"
"1166","Dorrance","John","III.","2600","0","Food & Beverage","1944-01-01","M","159","40"
"1167","Douglas","Carl","","2600","0","Diversified","1961-05-05","M","612","73"
"1168","Douglas","Eric","","2600","0","Diversified","1968-05-01","M","612","73"
"1169","Geminder","Fiona","","2600","0","Manufacturing","1964-12-01","F","402","5"
"1170","Horejsi","Stewart","","2600","1","Finance & Investments","1937-09-19","M","500","83"
"1171","Hou","Juncheng","","2600","0","Healthcare","1964-12-17","M","230","21"
"1172","Huang","Zhenda","","2600","1","Construction & Engineering","1947-09-01","M","586","21"
"1173","Kamenshchik","Dmitry","","2600","0","Service","1968-04-26","M","427","66"
"1174","Koplowitz","Alicia","","2600","0","Finance & Investments","1953-09-12","F","382","71"
"1175","Kwok","Adam","","2600","0","Real Estate","1983-04-01","M","253","35"
"1176","Laufer","Henry","","2600","0","Finance & Investments","1945-08-13","M","331","83"
"1177","Le Duff","Louis","","2600","0","Food & Beverage","1946-08-01","M","492","30"
"1178","Leonard","Mark","","2600","1","Technology","1956-05-06","M","651","18"
"1179","Li","Guoqiang","","2600","0","Automotive","1964-01-01","M","44","21"
"1180","Li","Yongxin","","2600","0","Service","1976-03-09","M","44","21"
"1181","Lim","Peter","","2600","0","Finance & Investments","1953-06-01","M","593","67"
"1182","Lu","Weiding","","2600","0","Diversified","1971-03-01","M","230","21"
"1183","Mantegazza","Sergio","","2600","0","Service","1927-10-31","M","375","74"
"1184","Melchers","Hans","","2600","0","Finance & Investments","1938-04-28","M","673","55"
"1185","Metropoulos","C. Dean","","2600","0","Food & Beverage","1946-05-05","M","483","83"
"1186","Naeder","Hans Georg","","2600","0","Manufacturing","1961-09-04","M","160","32"
"1187","Nayar","Falguni","","2600","0","Fashion & Retail","1963-02-19","F","431","38"
