"personId","last_name","first_name","wealth_millions","conglomorate","industry","birth_date","gender","cityID","citizenshipID","name_suffix"
"984","Chu","Mang Yee","3000","1","Real Estate","1/1/1960","M","225","21",""
"985","Conway","William","3000","0","Finance & Investments","8/27/1949","M","399","83","Jr."
"986","Coutu","Jean","3000","1","Fashion & Retail","5/29/1927","M","426","18",""
"987","DeBartolo","Edward","3000","0","Real Estate","11/6/1946","M","630","83","Jr."
"988","Deckoff","Stephen","3000","0","Finance & Investments","11/4/1965","M","602","83",""
"989","Feng","Hailiang","3000","0","Metals & Mining","10/1/1960","M","731","21",""
"990","Garcia","Ernest","3000","0","Automotive","5/21/1957","M","638","83","II."
"991","Goi","Sam","3000","0","Food & Beverage","12/28/1946","M","593","67",""
"992","Hank Rhon","Carlos","3000","0","Diversified","12/10/1947","M","408","51",""
"993","Holland","Susan Carol","3000","0","Manufacturing","5/27/1956","F","412","42",""
"994","Hui","Ka Yan","3000","0","Real Estate","10/1/1958","M","589","21",""
"995","Jain","Vivek","3000","0","Manufacturing","8/30/1955","M","149","38",""
"996","Knapp","Friedrich","3000","0","Fashion & Retail","5/6/1951","M","83","32",""
"997","Kulkov","Egor","3000","0","Healthcare","12/7/1971","M","223","66",""
"998","Lin","Ming-hsiung","3000","0","Fashion & Retail","1/1/1950","M","627","75",""
"999","Lin","Xiucheng","3000","1","Technology","10/10/1955","M","703","21",""
"1000","Mariwala","Harsh","3000","0","Food & Beverage","5/14/1951","M","431","38",""
"1001","Martin","Gilles","3000","0","Healthcare","10/20/1963","M","439","30",""
"1002","Oeri","Maja","3000","0","Healthcare","1/1/1955","F","39","74",""
"1003","Paulson","John","3000","0","Finance & Investments","12/14/1955","M","451","83",""
"1004","Piramal","Ajay","3000","0","Healthcare","8/3/1955","M","431","38",""
"1005","Qiu","Guanghe","3000","1","Fashion & Retail","11/10/1951","M","681","21",""
"1006","Rubin","Stephen","3000","0","Fashion & Retail","3/12/1937","M","365","82",""
"1007","Sands","Robert","3000","0","Food & Beverage","6/10/1958","M","150","83",""
"1008","Selin","Erik","3000","0","Real Estate","5/8/1967","M","211","73",""
"1009","Shi","Yonghong","3000","1","Food & Beverage","1/1/1969","M","112","21",""
"1010","Sitorus","Martua","3000","0","Manufacturing","2/18/1960","M","593","39",""
"1011","Sun","Guangxin","3000","0","Diversified","12/1/1962","M","659","21",""
"1012","Tanoto","Sukanto","3000","0","Diversified","12/25/1949","M","593","39",""
"1013","Varkey","Sunny","3000","0","Service","4/9/1957","M","158","38",""
"1014","Ye","Gang","3000","0","Media & Entertainment","6/1/1980","M","593","67",""
"1015","Ye","Xiaoping","3000","0","Healthcare","2/1/1963","M","230","21",""
"1016","Zhang","Lei","3000","0","Finance & Investments","12/1/1972","M","253","21",""
"1017","Zhu","Gongshan","3000","1","Manufacturing","1/1/1958","M","584","21",""
"1018","Andic","Isak","2900","1","Fashion & Retail","10/20/1953","M","37","71",""
"1019","Bombassei","Alberto","2900","0","Automotive","10/5/1940","M","50","42",""
"1020","Cao","Longxiang","2900","1","Healthcare","9/5/1957","M","628","21",""
"1021","Carroll","Roy","2900","0","Real Estate","11/1/1962","M","220","83","II."
"1022","Caudwell","John","2900","0","Telecom","10/1/1952","M","613","82",""
"1023","Clark","James","2900","0","Technology","3/23/1944","M","483","83",""
"1024","D'Amours","Jacques","2900","0","Fashion & Retail","12/8/1956","M","426","18",""
"1025","DeJoria","John Paul","2900","0","Fashion & Retail","4/13/1944","M","28","83",""
"1026","Ecclestone","Bernard","2900","1","Sports","10/28/1930","M","365","82",""
"1027","Federmann","Michael","2900","1","Technology","9/9/1943","M","637","41",""
"1028","Feld","Kenneth","2900","1","Media & Entertainment","10/31/1948","M","572","83",""
"1029","Gu","Yuhua","2900","1","Manufacturing","10/5/1949","M","230","21",""
"1030","Happel","Otto","2900","0","Construction & Engineering","2/9/1948","M","379","32",""
"1031","Heine","Gudrun","2900","0","Healthcare","10/19/1954","F","471","32",""
"1032","Horton","Donald","2900","1","Real Estate","3/5/1950","M","190","83",""
"1033","Iliev","Zarakh","2900","0","Real Estate","9/9/1966","M","427","66",""
"1034","Kirac","Ipek","2900","0","Diversified","11/28/1984","F","274","78",""
"1035","Lee","Seo-hyun","2900","0","Technology","9/20/1973","F","582","70",""
"1036","Li","Jianquan","2900","1","Healthcare","1/1/1957","M","589","35",""
"1037","Li","Li","2900","0","Healthcare","9/1/1965","M","105","21",""
"1038","Li","Xiaohua","2900","1","Manufacturing","1/1/1962","M","724","21",""
"1039","Liu","Xiaodong","2900","0","Manufacturing","7/3/1967","M","584","21",""
"1040","Lorentzon","Martin","2900","0","Technology","4/1/1969","M","612","73",""
"1041","McAulay","Ronald","2900","0","Energy","10/5/1935","M","253","35",""
"1042","Mueller","Erwin Franz","2900","0","Fashion & Retail","8/9/1932","M","656","32",""
"1043","Nemetschek","Georg","2900","1","Technology","1/1/1934","M","432","32",""
"1044","Nisanov","God","2900","0","Real Estate","4/24/1972","M","427","66",""
"1045","Oberoi","Vikas","2900","0","Real Estate","9/8/1970","M","431","38",""
"1046","Perez Companc","Gregorio","2900","1","Energy","8/23/1935","M","89","3",""
"1047","Pinera","Sebastian","2900","1","Finance & Investments","12/1/1949","M","567","20",""
"1048","Poddar","Arvind","2900","0","Automotive","11/7/1957","M","431","38",""
"1049","Repik","Alexey","2900","0","Healthcare","8/27/1979","M","427","66",""
"1050","Saban","Haim","2900","0","Media & Entertainment","10/15/1944","M","54","83",""
"1051","Sacks","Rodney","2900","0","Food & Beverage","12/24/1949","M","328","83",""
"1052","Sarma","Karthik","2900","0","Finance & Investments","12/1/1974","M","451","38",""
"1053","Storz","Sybill","2900","0","Healthcare","4/6/1937","F","343","32",""
"1054","Sundheim","Daniel","2900","0","Finance & Investments","3/29/1977","M","451","83",""
"1055","Wrigley","William","2900","0","Food & Beverage","11/1/1963","M","461","83","Jr."
"1056","Zhang","Wenzhong","2900","0","Fashion & Retail","1/1/1962","M","44","21",""
"1057","Zhou","Jianping","2900","0","Fashion & Retail","5/28/1960","M","280","21",""
"1058","Alukkas","Joy","2800","0","Fashion & Retail","9/4/1956","M","126","38",""
"1059","An","Kang","2800","0","Healthcare","1/1/1949","M","707","21",""
"1060","Camp","Garrett","2800","0","Technology","10/4/1978","M","557","18",""
"1061","Chen","Lip Keong","2800","0","Gambling & Casinos","7/1/1947","M","499","50",""
"1062","Choo","Chong Ngen","2800","0","Real Estate","4/21/1953","M","593","67",""
"1063","Chung","Euisun","2800","0","Automotive","10/18/1970","M","582","70",""
"1064","Crishna-Godrej","Smita","2800","0","Diversified","12/30/1950","F","431","38",""
"1065","Crook","Eleanor Butt","2800","1","Fashion & Retail","7/21/1932","F","560","83",""
"1066","Du","Jiangtao","2800","1","Manufacturing","11/17/1969","M","44","21",""
"1067","Fertitta","Lorenzo","2800","0","Sports","1/3/1969","M","339","83",""
"1068","Glaser","Sebastian","2800","0","Technology","1/1/1958","M","432","32",""
"1069","Godrej","Adi","2800","0","Diversified","4/3/1942","M","431","38",""
"1070","Godrej","Jamshyd","2800","0","Diversified","1/24/1949","M","431","38",""
"1071","Lee","Yeow Chor","2800","0","Real Estate","1/1/1967","M","657","50",""
"1072","Li","Weiguo","2800","0","Manufacturing","1/1/1965","M","44","21",""
"1073","Mazepin","Dmitry","2800","0","Manufacturing","4/18/1968","M","427","66",""
"1074","McLane","Drayton","2800","0","Fashion & Retail","7/22/1936","M","639","83","Jr."
"1075","Mikati","Najib","2800","0","Telecom","11/24/1955","M","45","46",""
"1076","Mikati","Taha","2800","0","Telecom","1/1/1945","M","45","46",""
"1077","Mori","Akira","2800","1","Real Estate","7/12/1936","M","645","43",""
"1078","Naoroji","Rishad","2800","0","Diversified","8/30/1951","M","431","38",""
"1079","Niarchos","Philip","2800","0","Diversified","1/1/1954","M","492","33",""
"1080","Nilekani","Nandan","2800","0","Technology","6/2/1955","M","34","38",""
"1081","Otto","Benjamin","2800","0","Fashion & Retail","1/1/1958","M","228","32",""
"1082","Otto","Maren","2800","0","Diversified","1/1/1958","F","52","32",""
"1083","Pai","Ranjan","2800","0","Service","11/11/1972","M","34","38",""
"1084","Parekh","Madhukar","2800","0","Manufacturing","1/1/1947","M","431","38",""
"1085","Parker","Sean","2800","0","Technology","12/3/1979","M","369","83",""
"1086","Rahr","Stewart","2800","0","Healthcare","2/18/1946","M","451","83",""
"1087","Su","Hua","2800","0","Media & Entertainment","1/1/1982","M","44","21",""
"1088","Sun","Shoukuan","2800","0","Manufacturing","10/1/1949","M","715","21",""
"1089","Tseng","Cheng","2800","0","Manufacturing","12/1/1961","M","657","75",""
"1090","Tung","Chee Hwa","2800","0","Logistics","7/7/1937","M","253","35",""
"1091","Whitman","Meg","2800","0","Technology","8/4/1956","F","369","83",""
"1092","Wong","Luen Hei","2800","0","Manufacturing","1/1/1962","M","253","21",""
"1093","Ye","Chenghai","2800","1","Healthcare","8/15/1943","M","253","35",""
"1094","Zhu","Xingming","2800","0","Manufacturing","3/1/1967","M","589","21",""
"1095","Abdalla Filho","Jose Joao","2700","0","Finance & Investments","5/30/1945","M","536","14",""
"1096","Abello","Juan","2700","0","Finance & Investments","12/16/1941","M","382","71",""
"1097","Bahwan","Suhail","2700","0","Diversified","1/1/1939","M","434","59",""
"1098","Bajaj","Madhur","2700","0","Diversified","8/19/1952","M","431","38",""
"1099","Bajaj","Niraj","2700","0","Diversified","10/10/1954","M","431","38",""
"1100","Bajaj","Shekhar","2700","0","Diversified","6/8/1948","M","431","38",""
"1101","Banga","Harindarpal","2700","0","Finance & Investments","8/10/1950","M","253","38",""
"1102","Baro","Ulrike","2700","0","Healthcare","1/1/1958","F","432","32",""
"1103","Beaufour","Anne","2700","0","Healthcare","8/8/1963","F","657","30",""
"1104","Beaufour","Henri","2700","0","Healthcare","6/1/1965","M","365","30",""
"1105","Bokarev","Andrei","2700","0","Manufacturing","10/23/1966","M","427","66",""
"1106","Cowin","Jack","2700","0","Food & Beverage","7/13/1942","M","623","5",""
"1107","Dubin","Glenn","2700","0","Finance & Investments","4/13/1957","M","451","83",""
"1108","Edwards","N. Murray","2700","0","Energy","12/10/1959","M","365","18",""
"1109","Fertitta","Frank","2700","0","Sports","2/24/1962","M","339","83","III."
"1110","Firodia","Abhay","2700","0","Automotive","11/5/1944","M","519","38",""
"1111","Flatt","Bruce","2700","0","Finance & Investments","6/1/1965","M","365","18",""
"1112","Fluxa Rossello","Miguel","2700","0","Service","7/27/1938","M","180","71",""
"1113","Friedland","Robert","2700","0","Metals & Mining","8/18/1950","M","593","83",""
"1114","Frolov","Alexander","2700","0","Metals & Mining","5/17/1964","M","427","66",""
"1115","Godrej","Nadir","2700","0","Diversified","1/1/1951","M","431","38",""
"1116","Hardy Knox","Maggie","2700","0","Service","12/7/1965","F","47","83",""
"1117","Kamath","Nithin","2700","0","Finance & Investments","10/5/1979","M","34","38",""
"1118","Karapetyan","Samvel","2700","0","Construction & Engineering","8/18/1965","M","427","66",""
"1119","Kei","Hoi Pang","2700","0","Real Estate","1/1/1966","M","253","21",""
"1120","Koc","Mustafa Rahmi","2700","0","Diversified","10/9/1930","M","274","78",""
"1121","Kovalchuk","Yuri","2700","1","Finance & Investments","7/25/1951","M","606","66",""
"1122","Kwok","Geoffrey","2700","0","Real Estate","5/1/1985","M","253","35",""
"1123","Kwok","Jonathan","2700","0","Real Estate","3/1/1992","M","253","35",""
"1124","Langer","Hans","2700","0","Manufacturing","1/18/1952","M","214","32",""
"1125","Laukien","Frank","2700","0","Manufacturing","2/4/1960","M","70","83",""
"1126","Lazari","Maritsa","2700","1","Real Estate","10/14/1944","F","365","82",""
"1127","Leong","Angela","2700","0","Real Estate","3/23/1961","F","253","35",""
"1128","Li","Zhongchu","2700","0","Technology","8/26/1963","M","44","21",""
"1129","Liang","Yunchao","2700","0","Food & Beverage","1/3/1969","M","225","21",""
"1130","McMahon","Vincent","2700","0","Sports","8/24/1945","M","221","83",""
"1131","Motsepe","Patrice","2700","0","Metals & Mining","1/28/1962","M","287","69",""
"1132","O'Brien","Denis","2700","0","Telecom","4/17/1958","M","159","40",""
"1133","Olsson","Dan","2700","0","Diversified","1/1/1947","M","213","73",""
"1134","Otsuka","Yuji","2700","0","Technology","2/13/1954","M","645","43",""
"1135","Pan","Dong","2700","0","Fashion & Retail","1/1/1965","F","253","18",""
"1136","Patel","Karsanbhai","2700","0","Diversified","1/7/1944","M","9","38",""
"1137","Peery","Richard","2700","0","Real Estate","10/1/1938","M","485","83",""
"1138","Rothbaum","Wayne","2700","0","Healthcare","2/17/1968","M","150","83",""
"1139","Rothschild","Jeff","2700","0","Technology","1/2/1955","M","485","83",""
"1140","Sardana","Raj","2700","0","Technology","3/8/1960","M","24","83",""
"1141","Singhal","Salil","2700","0","Manufacturing","7/21/1947","M","149","38",""
"1142","Skorobogatko","Alexander","2700","0","Logistics","9/25/1967","M","427","66",""
"1143","Spiegel","Evan","2700","0","Technology","6/4/1990","M","369","83",""
"1144","Taylor","Glen","2700","0","Service","4/20/1941","M","392","83",""
"1145","Tull","Thomas","2700","0","Media & Entertainment","6/11/1970","M","501","83",""
"1146","Utemuratov","Bulat","2700","0","Metals & Mining","1/1/1958","M","467","44",""
"1147","Witzoe","Gustav Magnar","2700","0","Food & Beverage","4/22/1993","M","323","58",""
"1148","Wong","Man Li","2700","0","Manufacturing","2/12/1965","M","253","35",""
"1149","Wu","Guangming","2700","0","Healthcare","2/27/1962","M","141","21",""
"1150","Zhu ","Yi ","2700","0","Healthcare","12/1/1963","M","112","21",""
"1151","Ashkenazy","Ben","2600","0","Real Estate","9/23/1969","M","451","83",""
"1152","Baker","Felix","2600","0","Finance & Investments","3/29/1969","M","451","83",""
"1153","Baker","Julian","2600","0","Finance & Investments","5/21/1966","M","451","83",""
"1154","Baszucki","David","2600","0","Media & Entertainment","1/20/1963","M","557","83",""
"1155","Batista","Joesley","2600","0","Food & Beverage","2/5/1972","M","571","14",""
"1156","Batista","Wesley","2600","0","Food & Beverage","12/8/1972","M","571","14",""
"1157","Bauer","Yvonne","2600","0","Media & Entertainment","3/29/1977","F","228","32",""
"1158","Baumann-Blocher","Miriam","2600","0","Manufacturing","1/1/1975","F","534","74",""
"1159","Cen","Junda","2600","0","Healthcare","6/18/1964","M","348","21",""
"1160","Chandler","Richard","2600","0","Finance & Investments","1/1/1959","M","593","56",""
"1161","Chen","Zhiping","2600","0","Manufacturing","1/1/1976","M","589","21",""
"1162","Chico Pardo","Fernando","2600","0","Service","2/15/1952","M","408","51",""
"1163","Davis","Ray","2600","0","Energy","12/18/1941","M","140","83",""
"1164","Del Pino","Maria","2600","0","Construction & Engineering","3/19/1956","F","382","71",""
"1165","Deng","Weiming","2600","1","Manufacturing","9/1/1968","M","105","21",""
"1166","Dorrance","John","2600","0","Food & Beverage","1/1/1944","M","159","40","III."
"1167","Douglas","Carl","2600","0","Diversified","5/5/1961","M","612","73",""
"1168","Douglas","Eric","2600","0","Diversified","5/1/1968","M","612","73",""
"1169","Geminder","Fiona","2600","0","Manufacturing","12/1/1964","F","402","5",""
"1170","Horejsi","Stewart","2600","1","Finance & Investments","9/19/1937","M","500","83",""
"1171","Hou","Juncheng","2600","0","Healthcare","12/17/1964","M","230","21",""
"1172","Huang","Zhenda","2600","1","Construction & Engineering","9/1/1947","M","586","21",""
"1173","Kamenshchik","Dmitry","2600","0","Service","4/26/1968","M","427","66",""
"1174","Koplowitz","Alicia","2600","0","Finance & Investments","9/12/1953","F","382","71",""
"1175","Kwok","Adam","2600","0","Real Estate","4/1/1983","M","253","35",""
"1176","Laufer","Henry","2600","0","Finance & Investments","8/13/1945","M","331","83",""
"1177","Le Duff","Louis","2600","0","Food & Beverage","8/1/1946","M","492","30",""
"1178","Leonard","Mark","2600","1","Technology","5/6/1956","M","650","18",""
